"Privato/Pubblico";"Regione";"Codice edificio";"DO_Y";"DO_X";"Agibilità";"Provincia";"Codice ISTAT";"ID";"X Gauss-Boaga";"gid";"Y Gauss-Boaga";"Comune";
"privato";"Toscana";"CASO_0017_00509";"44.2175410590904";"10.1980487960625";"A";"MASSA-CARRARA";"9450004";"153";"1595730";"153";"4896750";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0017_00538";"44.2185337961779";"10.1978185512647";"A";"MASSA-CARRARA";"9450004";"154";"1595710";"154";"4896860";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0017_00205";"44.2178984749767";"10.1983064110873";"A";"MASSA-CARRARA";"9450004";"155";"1595750";"155";"4896790";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0017_00217";"44.2176310693274";"10.1980506208899";"A";"MASSA-CARRARA";"9450004";"156";"1595730";"156";"4896760";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0017_00277";"44.2174536733153";"10.1977966574511";"A";"MASSA-CARRARA";"9450004";"157";"1595710";"157";"4896740";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0017_00539";"44.2182637654823";"10.1978130776965";"B";"MASSA-CARRARA";"9450004";"158";"1595710";"158";"4896830";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0029_00544";"44.1821482828761";"10.155420483958";"B";"MASSA-CARRARA";"9450004";"159";"1592380";"159";"4892770";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0029_00562";"44.1818757163459";"10.1556653778817";"C";"MASSA-CARRARA";"9450004";"160";"1592400";"160";"4892740";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0017_00202";"44.2179884851996";"10.1983082363298";"C";"MASSA-CARRARA";"9450004";"161";"1595750";"161";"4896800";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0017_00197";"44.2180811204903";"10.1980597451542";"C";"MASSA-CARRARA";"9450004";"162";"1595730";"162";"4896810";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0017_00190";"44.2181698182482";"10.1981867284408";"C";"MASSA-CARRARA";"9450004";"163";"1595740";"163";"4896820";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0029_00581";"44.1818681230662";"10.156415878765";"E";"MASSA-CARRARA";"9450004";"164";"1592460";"164";"4892740";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0017_00282";"44.2173584136082";"10.1982954598107";"E";"MASSA-CARRARA";"9450004";"165";"1595750";"165";"4896730";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0016_00200";"44.214120875093";"10.1893422886263";"E";"MASSA-CARRARA";"9450004";"166";"1595040";"166";"4896360";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0029_00523";"44.1825983437338";"10.1554292726268";"F";"MASSA-CARRARA";"9450004";"167";"1592380";"167";"4892820";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0017_00200";"44.2180771826808";"10.1984352197814";"F";"MASSA-CARRARA";"9450004";"168";"1595760";"168";"4896810";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0029_00806";"44.182413258757";"10.1559260957211";"F";"MASSA-CARRARA";"9450004";"169";"1592420";"169";"4892800";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_00620";"44.2115716402874";"10.1834079527292";"A";"MASSA-CARRARA";"9450004";"170";"1594570";"170";"4896070";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0027_00229";"44.1921491344022";"10.1897762981162";"A";"MASSA-CARRARA";"9450004";"171";"1595110";"171";"4893920";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0027_00291";"44.1907937588384";"10.1902495431399";"A";"MASSA-CARRARA";"9450004";"172";"1595150";"172";"4893770";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0027_00288";"44.1907976678477";"10.1898742406521";"A";"MASSA-CARRARA";"9450004";"173";"1595120";"173";"4893770";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0027_00426";"44.1905315427949";"10.189493507796";"C";"MASSA-CARRARA";"9450004";"174";"1595090";"174";"4893740";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0027_00227";"44.1918817068089";"10.1895206600169";"E";"MASSA-CARRARA";"9450004";"175";"1595090";"175";"4893890";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0035_00525";"44.174757094645";"10.1826715777363";"A";"MASSA-CARRARA";"9450004";"176";"1594570";"176";"4891980";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0017_00451";"44.218168505641";"10.1983118868404";"B";"MASSA-CARRARA";"9450004";"177";"1595750";"177";"4896820";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0017_00527";"44.2147389252421";"10.1991185908268";"B";"MASSA-CARRARA";"9450004";"178";"1595820";"178";"4896440";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0035_00529";"44.1745848365407";"10.1819175789483";"C";"MASSA-CARRARA";"9450004";"179";"1594510";"179";"4891960";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0035_00552";"44.1745809547903";"10.1822927796758";"F";"MASSA-CARRARA";"9450004";"180";"1594540";"180";"4891960";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0029_00111";"44.1900361326349";"10.1499438986394";"E";"MASSA-CARRARA";"9450004";"181";"1591930";"181";"4893640";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0016_00356";"44.2149361802989";"10.1888579832101";"A";"MASSA-CARRARA";"9450004";"182";"1595000";"182";"4896450";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_00330";"44.2115755282562";"10.1830325173869";"A";"MASSA-CARRARA";"9450004";"183";"1594540";"183";"4896070";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_00331";"44.2114816294757";"10.183406150589";"A";"MASSA-CARRARA";"9450004";"184";"1594570";"184";"4896060";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_00732";"44.2139442855478";"10.1803260573149";"A";"MASSA-CARRARA";"9450004";"185";"1594320";"185";"4896330";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0029_00081";"44.1904811563452";"10.1504530558487";"A";"MASSA-CARRARA";"9450004";"186";"1591970";"186";"4893690";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0029_00013";"44.1911987343239";"10.1507172683158";"A";"MASSA-CARRARA";"9450004";"187";"1591990";"187";"4893770";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0029_00128";"44.1902973524831";"10.1508248591589";"A";"MASSA-CARRARA";"9450004";"188";"1592000";"188";"4893670";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0029_00060";"44.1906586612108";"10.1507067618044";"A";"MASSA-CARRARA";"9450004";"189";"1591990";"189";"4893710";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0025_00237";"44.1927402755862";"10.149621077951";"A";"MASSA-CARRARA";"9450004";"190";"1591900";"190";"4893940";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0022_00410";"44.1967175738662";"10.156956489841";"B";"MASSA-CARRARA";"9450004";"191";"1592480";"191";"4894390";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_00372";"44.2110250928269";"10.1840228597009";"B";"MASSA-CARRARA";"9450004";"192";"1594620";"192";"4896010";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_00346";"44.211212893142";"10.1832755998751";"B";"MASSA-CARRARA";"9450004";"193";"1594560";"193";"4896030";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0029_00638";"44.1906687360553";"10.1497059431616";"B";"MASSA-CARRARA";"9450004";"194";"1591910";"194";"4893710";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0025_00102";"44.193751276111";"10.1294942566524";"B";"MASSA-CARRARA";"9450004";"195";"1590290";"195";"4894030";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_00395";"44.2106728281895";"10.1832647885046";"E";"MASSA-CARRARA";"9450004";"196";"1594560";"196";"4895970";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0014_125+";"44.2173892229483";"10.1692535400043";"A";"MASSA-CARRARA";"9450004";"197";"1593430";"197";"4896700";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0014_00674";"44.21784312072";"10.1688869677737";"A";"MASSA-CARRARA";"9450004";"198";"1593400";"198";"4896750";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0014_00492";"44.2163914127845";"10.1699848857078";"A";"MASSA-CARRARA";"9450004";"199";"1593490";"199";"4896590";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0014_00664";"44.2173661459465";"10.1715063837103";"A";"MASSA-CARRARA";"9450004";"200";"1593610";"200";"4896700";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0014_00135";"44.2172079197103";"10.1693751357992";"B";"MASSA-CARRARA";"9450004";"201";"1593440";"201";"4896680";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0016_00095";"44.2186735690453";"10.1930643131422";"B";"MASSA-CARRARA";"9450004";"202";"1595330";"202";"4896870";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0029_00715";"44.1903061693";"10.1499491482613";"A";"MASSA-CARRARA";"9450004";"203";"1591930";"203";"4893670";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0029_00177";"44.1901085046231";"10.1516970645717";"A";"MASSA-CARRARA";"9450004";"204";"1592070";"204";"4893650";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0029_00112";"44.1899448612917";"10.1500672496018";"A";"MASSA-CARRARA";"9450004";"205";"1591940";"205";"4893630";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0029_00759";"44.1834122473557";"10.1550698324428";"A";"MASSA-CARRARA";"9450004";"206";"1592350";"206";"4892910";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0029_00176";"44.1901085046231";"10.1516970645717";"E";"MASSA-CARRARA";"9450004";"207";"1592070";"207";"4893650";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0029_00166";"44.1901997777006";"10.1515737158253";"E";"MASSA-CARRARA";"9450004";"208";"1592060";"208";"4893660";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0029_00120";"44.1901223670677";"10.1503209520827";"E";"MASSA-CARRARA";"9450004";"209";"1591960";"209";"4893650";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0024_00121";"44.2021786678963";"10.1775881358098";"A";"MASSA-CARRARA";"9450004";"210";"1594120";"210";"4895020";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0024_01046";"44.2002216113672";"10.175296514024";"A";"MASSA-CARRARA";"9450004";"211";"1593940";"211";"4894800";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_00357";"44.2108619186687";"10.1823923869551";"A";"MASSA-CARRARA";"9450004";"212";"1594490";"212";"4895990";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_00420";"44.21127695563";"10.1857802908856";"A";"MASSA-CARRARA";"9450004";"213";"1594760";"213";"4896040";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0016_00199";"44.2141221777795";"10.1892171383909";"A";"MASSA-CARRARA";"9450004";"214";"1595030";"214";"4896360";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0014_00132";"44.2173004925205";"10.169126601189";"A";"MASSA-CARRARA";"9450004";"215";"1593420";"215";"4896690";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0022_00160";"44.2015740478488";"10.1485413170972";"A";"MASSA-CARRARA";"9450004";"216";"1591800";"216";"4894920";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0022_00887";"44.2016653176453";"10.1484179398485";"A";"MASSA-CARRARA";"9450004";"217";"1591790";"217";"4894930";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0022_00130";"44.2020153003312";"10.1494259442363";"A";"MASSA-CARRARA";"9450004";"218";"1591870";"218";"4894970";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0022_00131";"44.2020165590177";"10.1493008178485";"A";"MASSA-CARRARA";"9450004";"219";"1591860";"219";"4894970";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0016_00200";"44.214120875093";"10.1893422886263";"E";"MASSA-CARRARA";"9450004";"220";"1595040";"220";"4896360";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0014_00646";"44.2174792341239";"10.1692553209559";"E";"MASSA-CARRARA";"9450004";"221";"1593430";"221";"4896710";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0014_00066";"44.2179151923814";"10.1706409765573";"E";"MASSA-CARRARA";"9450004";"222";"1593540";"222";"4896760";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0014_00066";"44.2179151923814";"10.1706409765573";"E";"MASSA-CARRARA";"9450004";"223";"1593540";"223";"4896760";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0014_00064";"44.2181865080424";"10.1705211661894";"E";"MASSA-CARRARA";"9450004";"224";"1593530";"224";"4896790";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0008_00188";"44.2292202947404";"10.2089283644447";"E";"MASSA-CARRARA";"9450004";"225";"1596580";"225";"4898060";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0008_00191";"44.2291316095405";"10.2088013411638";"E";"MASSA-CARRARA";"9450004";"226";"1596570";"226";"4898050";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0017_267+";"44.2228388693186";"10.207921418946";"A";"MASSA-CARRARA";"9450004";"227";"1596510";"227";"4897350";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0018_577+";"44.223455697795";"10.2091859919716";"A";"MASSA-CARRARA";"9450004";"228";"1596610";"228";"4897420";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0018_00034";"44.2256146071111";"10.20935538017";"C";"MASSA-CARRARA";"9450004";"229";"1596620";"229";"4897660";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0008_00237";"44.229412229748";"10.2078054130513";"E";"MASSA-CARRARA";"9450004";"230";"1596490";"230";"4898080";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_00241";"44.2136768383693";"10.1800703651512";"A";"MASSA-CARRARA";"9450004";"231";"1594300";"231";"4896300";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_00373";"44.2106818969553";"10.1823887858657";"A";"MASSA-CARRARA";"9450004";"232";"1594490";"232";"4895970";"Casola in Lunigiana";
"pubblico";"Toscana";"CASO_0017_00219";"44.2176284442991";"10.1983009354107";"A";"MASSA-CARRARA";"9450004";"233";"1595750";"233";"4896760";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_00292";"44.2130966377077";"10.183939183693";"A";"MASSA-CARRARA";"9450004";"234";"1594610";"234";"4896240";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_00734";"44.2127430768845";"10.1833062337338";"B";"MASSA-CARRARA";"9450004";"235";"1594560";"235";"4896200";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_00735";"44.2129179129011";"10.183810429681";"B";"MASSA-CARRARA";"9450004";"236";"1594600";"236";"4896220";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_00332";"44.211392914781";"10.1832792037325";"B";"MASSA-CARRARA";"9450004";"237";"1594560";"237";"4896050";"Casola in Lunigiana";
"pubblico";"Toscana";"CASO_0015_00756";"44.2138607373078";"10.179698509242";"B";"MASSA-CARRARA";"9450004";"238";"1594270";"238";"4896320";"Casola in Lunigiana";
"pubblico";"Toscana";"CASO_0015_00189";"44.2144390153796";"10.1847171372185";"E";"MASSA-CARRARA";"9450004";"239";"1594670";"239";"4896390";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_00183";"44.2143528971133";"10.1843398800938";"E";"MASSA-CARRARA";"9450004";"240";"1594640";"240";"4896380";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0017_00216";"44.2177184545265";"10.1983027606277";"E";"MASSA-CARRARA";"9450004";"241";"1595750";"241";"4896770";"Casola in Lunigiana";
"pubblico";"Toscana";"CASO_0015_00294";"44.2129192094997";"10.1836852817426";"E";"MASSA-CARRARA";"9450004";"242";"1594590";"242";"4896220";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0024_00433";"44.1997625425184";"10.1761634119248";"A";"MASSA-CARRARA";"9450004";"243";"1594010";"243";"4894750";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0022_00652";"44.2020102642152";"10.1499264497059";"C";"MASSA-CARRARA";"9450004";"244";"1591910";"244";"4894970";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0024_00778";"44.1993214987608";"10.1752786236209";"F";"MASSA-CARRARA";"9450004";"245";"1593940";"245";"4894700";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_417+";"44.2113734586109";"10.1851563737202";"A";"MASSA-CARRARA";"9450004";"246";"1594710";"246";"4896050";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_339+";"44.211636998572";"10.1857875139093";"A";"MASSA-CARRARA";"9450004";"247";"1594760";"247";"4896080";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0027_350+";"44.192608304775";"10.1889096185034";"A";"MASSA-CARRARA";"9450004";"248";"1595040";"248";"4893970";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0027_00348";"44.1926109080676";"10.1886594090547";"A";"MASSA-CARRARA";"9450004";"249";"1595020";"249";"4893970";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0022_00687";"44.204245441948";"10.1514717891619";"B";"MASSA-CARRARA";"9450004";"250";"1592030";"250";"4895220";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_00562";"44.2118144221369";"10.1860414164814";"E";"MASSA-CARRARA";"9450004";"251";"1594780";"251";"4896100";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0027_00539";"44.1907076569182";"10.1898724299752";"E";"MASSA-CARRARA";"9450004";"252";"1595120";"252";"4893760";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0010_00385";"44.2228940912623";"10.1767489829236";"A";"MASSA-CARRARA";"9450004";"253";"1594020";"253";"4897320";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0010_160+";"44.2229686222712";"10.1782528099412";"A";"MASSA-CARRARA";"9450004";"254";"1594140";"254";"4897330";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0029_00169";"44.1907499332389";"10.1505834103771";"A";"MASSA-CARRARA";"9450004";"255";"1591980";"255";"4893720";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_00171";"44.2145316212269";"10.1844686389142";"E";"MASSA-CARRARA";"9450004";"256";"1594650";"256";"4896400";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_00848";"44.2144403130066";"10.1845919860996";"E";"MASSA-CARRARA";"9450004";"257";"1594660";"257";"4896390";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0024_224+";"44.2013685675022";"10.1775720019089";"A";"MASSA-CARRARA";"9450004";"258";"1594120";"258";"4894930";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0024_224+";"44.2013685675022";"10.1775720019089";"A";"MASSA-CARRARA";"9450004";"259";"1594120";"259";"4894930";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0024_523+";"44.1991414762218";"10.1752750456403";"A";"MASSA-CARRARA";"9450004";"260";"1593940";"260";"4894680";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0024_452+";"44.1996841175983";"10.1750355390716";"A";"MASSA-CARRARA";"9450004";"261";"1593920";"261";"4894740";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0024_00778";"44.1993214987608";"10.1752786236209";"A";"MASSA-CARRARA";"9450004";"262";"1593940";"262";"4894700";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0024_00529";"44.1990553253259";"10.1748978997329";"B";"MASSA-CARRARA";"9450004";"263";"1593910";"263";"4894670";"Casola in Lunigiana";
"pubblico";"Toscana";"CASO_0024_00523";"44.1991414762218";"10.1752750456403";"E";"MASSA-CARRARA";"9450004";"264";"1593940";"264";"4894680";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0024_00528";"44.1989678869315";"10.1746458737207";"E";"MASSA-CARRARA";"9450004";"265";"1593890";"265";"4894660";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0035_500+";"44.1748535770749";"10.1820480391387";"A";"MASSA-CARRARA";"9450004";"266";"1594520";"266";"4891990";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0035_00595";"44.1742118469543";"10.1831610499878";"C";"MASSA-CARRARA";"9450004";"267";"1594610";"267";"4891920";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0014_133+";"44.217210481338";"10.1691248204446";"A";"MASSA-CARRARA";"9450004";"268";"1593420";"268";"4896680";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0015_148+";"44.2158649031022";"10.1861227026854";"A";"MASSA-CARRARA";"9450004";"269";"1594780";"269";"4896550";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0014_00116";"44.2174830759845";"10.1688798461715";"A";"MASSA-CARRARA";"9450004";"270";"1593400";"270";"4896710";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0014_108+";"44.2174843563305";"10.1687546878934";"A";"MASSA-CARRARA";"9450004";"271";"1593390";"271";"4896710";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0014_00108";"44.2174843563305";"10.1687546878934";"D";"MASSA-CARRARA";"9450004";"272";"1593390";"272";"4896710";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0014_00122";"44.2174805148812";"10.1691301627027";"E";"MASSA-CARRARA";"9450004";"273";"1593420";"273";"4896710";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0027_234+";"44.1920630310274";"10.1893991769205";"A";"MASSA-CARRARA";"9450004";"275";"1595080";"274";"4893910";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0008_129+";"44.2299271193817";"10.2101949299677";"A";"MASSA-CARRARA";"9450004";"276";"1596680";"275";"4898140";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0008_129+";"44.2299271193817";"10.2101949299677";"A";"MASSA-CARRARA";"9450004";"277";"1596680";"276";"4898140";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0008_108+";"44.230198474211";"10.2100752790326";"A";"MASSA-CARRARA";"9450004";"278";"1596670";"277";"4898170";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0008_00129";"44.2299271193817";"10.2101949299677";"B";"MASSA-CARRARA";"9450004";"279";"1596680";"278";"4898140";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0008_00125";"44.2300131504767";"10.2105723229212";"B";"MASSA-CARRARA";"9450004";"280";"1596710";"279";"4898150";"Casola in Lunigiana";
"privato";"Toscana";"CASO_0008_00105";"44.2301071386591";"10.2101986182297";"B";"MASSA-CARRARA";"9450004";"281";"1596680";"280";"4898160";"Casola in Lunigiana";
